icao,datetime_utc,timestamp,msg,df,typecode,oe_flag,velocity,speed_heading,airborne_velocity,altitude_diff,nuc_v,nac_v,emergency_state,version,nac_p,nic_s,nic_a_c,selected_altitude,selected_heading,baro_pressure_setting,tcas_operational,altitude,nuc_p,nic_b,latitude,longitude,position_type,emergency_squawk,is_emergency,autopilot,vnav_mode,altitude_hold_mode,approach_mode,lnav_mode,callsign,category
A3A0CC,2025-06-14 00:53:36.321491957+00:00,1749862416.321492,8DA3A0CC584D859690DC20E28F26,17,11,1,,,,,,,2.0,,,,,,,,,14400.0,"(7, 185, 93, None)",0.0,-89.10284527277543,154.775390625,airborne,,,,,,,,,
A3A0CC,2025-06-14 00:53:36.914707899+00:00,1749862416.914708,8DA3A0CC584D82058241CCB58F89,17,11,0,,,,,,,2.0,,,,,,,,,14400.0,"(7, 185, 93, None)",0.0,39.03227233886719,-108.55949070142663,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:22.388208866+00:00,1749862402.3882089,8DA3FBA458B99514005299910317,17,11,1,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:22.606226921+00:00,1749862402.606227,8DA3FBA4EA466858015C08BCCB35,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36000, 'MCP/FCU')",,1012.8,True,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:22.606428862+00:00,1749862402.6064289,8DA3FBA4991551A2780845203F2E,17,19,0,"(433, 230.8035754958481, -64, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -64, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-56.6890917326275,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:22.938229084+00:00,1749862402.938229,8DA3FBA458B99513E252877C6D63,17,11,1,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,50.45745849609375,-56.810080038534636,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:22.938254118+00:00,1749862402.938254,8DA3FBA4E11E23000000006EC047,17,28,0,,,,,,,0.0,,,,,,,,,,,,,,,3534,False,,,,,,,
A3FBA4,2025-06-14 00:53:23.156720877+00:00,1749862403.1567209,8DA3FBA423186534E78E603B41B3,17,4,1,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,FFT4989_,3.0
A3FBA4,2025-06-14 00:53:23.591027975+00:00,1749862403.591028,8DA3FBA458B9918095B86CAC971F,17,11,0,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,38.253387451171875,-108.30485891788564,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:23.591357946+00:00,1749862403.591358,8DA3FBA4991551A2780845203F2E,17,19,0,"(433, 230.8035754958481, -64, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -64, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-56.6890917326275,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:23.807229996+00:00,1749862403.80723,8DA3FBA4EA466858015C08BCCB35,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36000, 'MCP/FCU')",,1012.8,True,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:24.132905005+00:00,1749862404.132905,8DA3FBA458B9918075B85977FA9E,17,11,0,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,38.252655029296875,-108.30596923828125,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:24.133107901+00:00,1749862404.133108,8DA3FBA4991551A2780C4518092E,17,19,0,"(433, 230.8035754958481, -128, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:24.425736904+00:00,1749862404.425737,8DA3FBA4F8230003004AB8E6B2FA,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:24.741065979+00:00,1749862404.741066,8DA3FBA458B995138A5251D90A45,17,11,1,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,50.45541019762977,-47.08435883393156,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:25.176632166+00:00,1749862405.1766322,8DA3FBA458B995136C523FD26584,17,11,1,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,50.4547119140625,-47.0856950089738,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:25.176837921+00:00,1749862405.176838,8DA3FBA4991551A2780C4518092E,17,19,0,"(433, 230.8035754958481, -128, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:25.858405828+00:00,1749862405.8584058,8DA3FBA4991551A2780C4518092E,17,19,0,"(433, 230.8035754958481, -128, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:26.317765951+00:00,1749862406.317766,8DA3FBA458B9951330521BDDD34C,17,11,1,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,50.453315346927965,-47.08836735905828,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:26.318262100+00:00,1749862406.318262,8DA3FBA4991551A2780C4518092E,17,19,0,"(433, 230.8035754958481, -128, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:26.435223103+00:00,1749862406.435223,8DA3FBA4EA466858015C08BCCB35,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36000, 'MCP/FCU')",,1012.8,True,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:26.760226011+00:00,1749862406.760226,8DA3FBA458B9951318520C093D91,17,11,1,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,50.45275672007415,-47.08948083826016,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:26.925747871+00:00,1749862406.9257479,8DA3FBA4991551A2780C4518092E,17,19,0,"(433, 230.8035754958481, -128, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:27.132426977+00:00,1749862407.132427,8DA3FBA4F8230003004AB8E6B2FA,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:27.352169037+00:00,1749862407.352169,8DA3FBA4991551A2780C4518092E,17,19,0,"(433, 230.8035754958481, -128, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:28.418033838+00:00,1749862408.4180338,8DA3FBA4991551A2780C4518092E,17,19,0,"(433, 230.8035754958481, -128, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:28.418071985+00:00,1749862408.418072,8DA3FBA423186534E78E603B41B3,17,4,1,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,FFT4989_,3.0
A3FBA4,2025-06-14 00:53:28.418356895+00:00,1749862408.418357,8DA3FBA458B99512BE51D6B75E4F,17,11,1,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,50.45066186937235,-47.09348936338682,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:28.892130136+00:00,1749862408.8921301,8DA3FBA4991551A2780C4518092E,17,19,0,"(433, 230.8035754958481, -128, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:28.892199993+00:00,1749862408.8922,8DA3FBA458B99512A251C5CCE199,17,11,1,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,50.4500101380429,-47.09475130648224,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:28.892601013+00:00,1749862408.892601,8DA3FBA4EA466858015C08BCCB35,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36000, 'MCP/FCU')",,1012.8,True,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:29.706374884+00:00,1749862409.706375,8DA3FBA4F8230003004AB8E6B2FA,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:29.866919994+00:00,1749862409.86692,8DA3FBA458B995126E51A5F7ACBA,17,11,1,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,50.44879977985964,-47.097126728779585,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:30.195631027+00:00,1749862410.195631,8DA3FBA4EA466858015C08BCCB35,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36000, 'MCP/FCU')",,1012.8,True,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:30.362842798+00:00,1749862410.3628428,8DA3FBA458B9917F1BB78716A65E,17,11,0,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,38.24473571777344,-108.31824120054853,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:30.363002777+00:00,1749862410.3630028,8DA3FBA4991551A2780C4518092E,17,19,0,"(433, 230.8035754958481, -128, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:30.774815083+00:00,1749862410.774815,8DA3FBA458B9917F03B7785F44C6,17,11,0,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,38.24418640136719,-108.31911776928189,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:30.960125923+00:00,1749862410.960126,8DA3FBA4991551A2780C4518092E,17,19,0,"(433, 230.8035754958481, -128, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:31.297062874+00:00,1749862411.2970629,8DA3FBA458B9917EE3B7645191C1,17,11,0,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,38.24345397949219,-108.32028652759308,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:31.459976912+00:00,1749862411.459977,8DA3FBA4EA466858015C08BCCB35,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36000, 'MCP/FCU')",,1012.8,True,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:31.460496902+00:00,1749862411.460497,8DA3FBA4991551A2780C4518092E,17,19,0,"(433, 230.8035754958481, -128, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:32.110502958+00:00,1749862412.110503,8DA3FBA458B9917EC5B75239112B,17,11,0,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,38.242767333984375,-108.32133841007314,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:32.110990047+00:00,1749862412.11099,8DA3FBA4F8230003004AB8E6B2FA,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:32.490879059+00:00,1749862412.490879,8DA3FBA4991551A2780C4518092E,17,19,0,"(433, 230.8035754958481, -128, 'GS')","(433, 230.8035754958481)","(433, 230.8035754958481, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45196533203125,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:32.491338968+00:00,1749862412.491339,8DA3FBA458B99511DC514DE70B25,17,11,1,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,50.445401466498936,-47.103659140097136,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:32.821057081+00:00,1749862412.821057,8DA3FBA4991551A2580C455D7507,17,19,0,"(432, 230.9061411137705, -128, 'GS')","(432, 230.9061411137705)","(432, 230.9061411137705, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45123291015625,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:32.987546206+00:00,1749862412.9875462,8DA3FBA458B98511C0513CAE46D8,17,11,1,,,,,,,5.0,,,,,,,,,36000.0,"(7, 185, 93, None)",0.0,50.44474973516949,-47.10492108319255,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:33.199934006+00:00,1749862413.199934,8DA3FBA4E11E23000000006EC047,17,28,0,,,,,,,0.0,,,,,,,,,,,,,,,3534,False,,,,,,,
A3FBA4,2025-06-14 00:53:33.200016975+00:00,1749862413.200017,8DA3FBA4991551A2580C455D7507,17,19,0,"(432, 230.9061411137705, -128, 'GS')","(432, 230.9061411137705)","(432, 230.9061411137705, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45123291015625,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:33.372293949+00:00,1749862413.372294,8DA3FBA423186534E78E603B41B3,17,4,1,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,FFT4989_,3.0
A3FBA4,2025-06-14 00:53:33.912383080+00:00,1749862413.912383,8DA3FBA4EA466858015C08BCCB35,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36000, 'MCP/FCU')",,1012.8,True,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:34.072028875+00:00,1749862414.0720289,8DA3FBA458B9951188511A7B55FF,17,11,1,,,,,,,5.0,,,,,,,,,36025.0,"(7, 185, 93, None)",0.0,50.44344627251059,-47.10744496938344,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:34.235313892+00:00,1749862414.235314,8DA3FBA4991551A2580C455D7507,17,19,0,"(432, 230.9061411137705, -128, 'GS')","(432, 230.9061411137705)","(432, 230.9061411137705, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45123291015625,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:34.732099056+00:00,1749862414.732099,8DA3FBA4F8230003004AB8E6B2FA,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:34.732244968+00:00,1749862414.732245,8DA3FBA4991551A2580C455D7507,17,19,0,"(432, 230.9061411137705, -128, 'GS')","(432, 230.9061411137705)","(432, 230.9061411137705, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45123291015625,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:35.054641962+00:00,1749862415.054642,8DA3FBA4EA466858015C08BCCB35,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36000, 'MCP/FCU')",,1012.8,True,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:35.221637964+00:00,1749862415.221638,8DA3FBA4991551A2580C455D7507,17,19,0,"(432, 230.9061411137705, -128, 'GS')","(432, 230.9061411137705)","(432, 230.9061411137705, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45123291015625,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:35.548805237+00:00,1749862415.5488052,8DA3FBA458B9817DFDB6D88A4738,17,11,0,,,,,,,5.0,,,,,,,,,36000.0,"(7, 185, 93, None)",0.0,38.238189697265625,-108.32846783577125,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:35.791458130+00:00,1749862415.7914581,8DA3FBA4991551A2580C455D7507,17,19,0,"(432, 230.9061411137705, -128, 'GS')","(432, 230.9061411137705)","(432, 230.9061411137705, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45123291015625,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:36.150857925+00:00,1749862416.150858,8DA3FBA458B985111E50D9A52016,17,11,1,,,,,,,5.0,,,,,,,,,36000.0,"(7, 185, 93, None)",0.0,50.44097900390625,-47.112270045924845,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:36.321291924+00:00,1749862416.321292,8DA3FBA4991551A2580C455D7507,17,19,0,"(432, 230.9061411137705, -128, 'GS')","(432, 230.9061411137705)","(432, 230.9061411137705, -128, 'GS')",1700.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,50.45123291015625,-47.14139436420646,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:36.321303129+00:00,1749862416.3213031,8DA3FBA4EA466858015C08BCCB35,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36000, 'MCP/FCU')",,1012.8,True,,,,,,,,,,,,,,,
A3FBA4,2025-06-14 00:53:36.610610962+00:00,1749862416.610611,8DA3FBA458B9817DC9B6B7D8CC9D,17,11,0,,,,,,,5.0,,,,,,,,,36000.0,"(7, 185, 93, None)",0.0,38.23699951171875,-108.3303962869847,airborne,,,,,,,,,
A3FBA4,2025-06-14 00:53:36.914867878+00:00,1749862416.9148679,8DA3FBA458B98510EC50BB6FEFCA,17,11,1,,,,,,,5.0,,,,,,,,,36000.0,"(7, 185, 93, None)",0.0,38.23642536745233,-108.33122585130775,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:22.388254881+00:00,1749862402.388255,8DA403B39915781E383841961948,17,19,0,"(445, 302.61924307119284, -832, 'GS')","(445, 302.61924307119284)","(445, 302.61924307119284, -832, 'GS')",1600.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,,,,,,,,,,,,
A403B3,2025-06-14 00:53:22.606135130+00:00,1749862402.6061351,8DA403B358A9328B0C53F71FCA1E,17,11,0,,,,,,,5.0,,,,,,,,,32675.0,"(7, 185, 93, None)",0.0,,,,,,,,,,,,
A403B3,2025-06-14 00:53:22.606382132+00:00,1749862402.6063821,8DA403B3EA3E9004015C0843A2A8,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(32000, 'MCP/FCU')",0.0,,True,,,,,,,,,,,,,,,
A403B3,2025-06-14 00:53:23.155966043+00:00,1749862403.155966,8DA403B39915781E383841961948,17,19,0,"(445, 302.61924307119284, -832, 'GS')","(445, 302.61924307119284)","(445, 302.61924307119284, -832, 'GS')",1600.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,,,,,,,,,,,,
A403B3,2025-06-14 00:53:23.156306982+00:00,1749862403.156307,8DA403B358A93619E6EDE3D9C853,17,11,1,,,,,,,5.0,,,,,,,,,32675.0,"(7, 185, 93, None)",0.0,180.15432066836598,167.26409912109375,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:23.590981960+00:00,1749862403.590982,8DA403B39915771E383841877B52,17,19,1,"(444, 302.68874511990873, -832, 'GS')","(444, 302.68874511990873)","(444, 302.68874511990873, -832, 'GS')",1600.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,90.18006405587923,39.55352783203125,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:23.591181993+00:00,1749862403.591182,8DA403B358A92619FEEDD15BBFD8,17,11,1,,,,,,,5.0,,,,,,,,,32650.0,"(7, 185, 93, None)",0.0,180.1548792952198,167.21466064453125,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:23.974960804+00:00,1749862403.9749608,8DA403B3EA3E9004015C0843A2A8,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(32000, 'MCP/FCU')",0.0,,True,,,,,,,,,,,,,,,
A403B3,2025-06-14 00:53:23.975369930+00:00,1749862403.97537,8DA403B3F8230006004AB8CB045E,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A403B3,2025-06-14 00:53:23.975559950+00:00,1749862403.97556,8DA403B39915771E383841877B52,17,19,1,"(444, 302.68874511990873, -832, 'GS')","(444, 302.68874511990873)","(444, 302.68874511990873, -832, 'GS')",1600.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,90.18006405587923,39.55352783203125,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:24.570117950+00:00,1749862404.570118,8DA403B39915771E383841877B52,17,19,1,"(444, 302.68874511990873, -832, 'GS')","(444, 302.68874511990873)","(444, 302.68874511990873, -832, 'GS')",1600.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,90.18006405587923,39.55352783203125,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:24.570248842+00:00,1749862404.5702488,8DA403B358A9228B7253A8833EEB,17,11,0,,,,,,,5.0,,,,,,,,,32650.0,"(7, 185, 93, None)",0.0,-50.18293762207031,20.495284231085524,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:25.176199913+00:00,1749862405.1762,8DA403B358A9228B845399A9D6CA,17,11,0,,,,,,,5.0,,,,,,,,,32650.0,"(7, 185, 93, None)",0.0,-50.182525634765625,20.494200053967926,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:25.176376104+00:00,1749862405.176376,8DA403B3E1122500000000B0D0B6,17,28,1,,,,,,,0.0,,,,,,,,,,,,,,,2116,False,,,,,,,
A403B3,2025-06-14 00:53:25.176417112+00:00,1749862405.176417,8DA403B3EA3E9004015C0843A2A8,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(32000, 'MCP/FCU')",0.0,,True,,,,,,,,,,,,,,,
A403B3,2025-06-14 00:53:25.858147144+00:00,1749862405.8581471,8DA403B358A9128BA253826EDEE3,17,11,0,,,,,,,5.0,,,,,,,,,32625.0,"(7, 185, 93, None)",0.0,-50.18183898925781,20.492537649054274,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:25.858211994+00:00,1749862405.858212,8DA403B39915771E183841C2077B,17,19,1,"(443, 302.5801006743964, -832, 'GS')","(443, 302.5801006743964)","(443, 302.5801006743964, -832, 'GS')",1600.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-50.1596638307733,20.528473725190032,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:26.149749041+00:00,1749862406.149749,8DA403B358A9128BB653737E9B36,17,11,0,,,,,,,5.0,,,,,,,,,32625.0,"(7, 185, 93, None)",0.0,-50.18138122558594,20.491453471936676,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:26.317663908+00:00,1749862406.317664,8DA403B39915771E183841C2077B,17,19,1,"(443, 302.5801006743964, -832, 'GS')","(443, 302.5801006743964)","(443, 302.5801006743964, -832, 'GS')",1600.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-50.1596638307733,20.528473725190032,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:26.318289995+00:00,1749862406.31829,8DA403B3EA3E9864015C0824AA30,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(32000, 'MCP/FCU')",0.0,1013.6,True,,,,,,,,,,,,,,,
A403B3,2025-06-14 00:53:26.435343981+00:00,1749862406.435344,8DA403B3F8230006004AB8CB045E,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A403B3,2025-06-14 00:53:26.435384989+00:00,1749862406.435385,8DA403B358A9128BC85364D1302F,17,11,0,,,,,,,5.0,,,,,,,,,32625.0,"(7, 185, 93, None)",0.0,-50.18096923828125,20.49036929481908,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:26.592222929+00:00,1749862406.592223,8DA403B39915771E183841C2077B,17,19,1,"(443, 302.5801006743964, -832, 'GS')","(443, 302.5801006743964)","(443, 302.5801006743964, -832, 'GS')",1600.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-50.1596638307733,20.528473725190032,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:26.925937891+00:00,1749862406.925938,8DA403B358A9128BE05352FBEB4B,17,11,0,,,,,,,5.0,,,,,,,,,32625.0,"(7, 185, 93, None)",0.0,-50.180419921875,20.48906828227796,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:27.132783175+00:00,1749862407.1327832,8DA403B39915771E183841C2077B,17,19,1,"(443, 302.5801006743964, -832, 'GS')","(443, 302.5801006743964)","(443, 302.5801006743964, -832, 'GS')",1600.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-50.1596638307733,20.528473725190032,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:27.520500898+00:00,1749862407.520501,8DA403B39915771E183841C2077B,17,19,1,"(443, 302.5801006743964, -832, 'GS')","(443, 302.5801006743964)","(443, 302.5801006743964, -832, 'GS')",1600.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-50.1596638307733,20.528473725190032,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:27.740811110+00:00,1749862407.740811,8DA403B3EA3E9864015C0824AA30,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(32000, 'MCP/FCU')",0.0,1013.6,True,,,,,,,,,,,,,,,
A403B3,2025-06-14 00:53:27.909281969+00:00,1749862407.909282,8DA403B358A9028C12532CF92F1F,17,11,0,,,,,,,5.0,,,,,,,,,32600.0,"(7, 185, 93, None)",0.0,-50.17927551269531,20.48632170024671,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:28.173232079+00:00,1749862408.173232,8DA403B39915771E183841C2077B,17,19,1,"(443, 302.5801006743964, -832, 'GS')","(443, 302.5801006743964)","(443, 302.5801006743964, -832, 'GS')",1600.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-50.1596638307733,20.528473725190032,airborne,,,,,,,,,
A403B3,2025-06-14 00:53:28.418298960+00:00,1749862408.418299,8DA403B358A9028C24531DB33BC1,17,11,0,,,,,,,5.0,,,,,,,,,32600.0,"(7, 185, 93, None)",0.0,-50.178863525390625,20.48523752312911,airborne,,,,,,,,,
